data_num,Week,$\mu^c$,$\beta^c$,$\sigma^c$,$Delta^c$,$Omicron^c$,$Policy^c$,$Policy^p$,RI,label,beta,gamma,R0,Re,growth_rate,doubling_time,sir_fit_r2,sir_residual,sir_rel_residual,Re_trend,peak_estimate,initial_cases,final_cases,case_ratio,sir_reliable,policy_mean_H2_Testing policy,policy_start_H2_Testing policy,policy_end_H2_Testing policy,policy_slope_H2_Testing policy,policy_mean_H3_Contact tracing,policy_start_H3_Contact tracing,policy_end_H3_Contact tracing,policy_slope_H3_Contact tracing,policy_mean_StringencyIndex_Average,policy_start_StringencyIndex_Average,policy_end_StringencyIndex_Average,policy_slope_StringencyIndex_Average,policy_mean_E2_Debt/contract relief,policy_start_E2_Debt/contract relief,policy_end_E2_Debt/contract relief,policy_slope_E2_Debt/contract relief,policy_mean_E1_Income support,policy_start_E1_Income support,policy_end_E1_Income support,policy_slope_E1_Income support,policy_mean_C7M_Restrictions on internal movement,policy_start_C7M_Restrictions on internal movement,policy_end_C7M_Restrictions on internal movement,policy_slope_C7M_Restrictions on internal movement,policy_mean_C8EV_International travel controls,policy_start_C8EV_International travel controls,policy_end_C8EV_International travel controls,policy_slope_C8EV_International travel controls,policy_mean_H1_Public information campaigns,policy_start_H1_Public information campaigns,policy_end_H1_Public information campaigns,policy_mean_C3M_Cancel public events,policy_start_C3M_Cancel public events,policy_end_C3M_Cancel public events,policy_slope_C3M_Cancel public events,policy_mean_C4M_Restrictions on gatherings,policy_start_C4M_Restrictions on gatherings,policy_end_C4M_Restrictions on gatherings,policy_slope_C4M_Restrictions on gatherings,policy_mean_C1M_School closing,policy_start_C1M_School closing,policy_end_C1M_School closing,policy_slope_C1M_School closing,policy_mean_C6M_Stay at home requirements,policy_start_C6M_Stay at home requirements,policy_end_C6M_Stay at home requirements,policy_slope_C6M_Stay at home requirements,policy_mean_C2M_Workplace closing,policy_start_C2M_Workplace closing,policy_end_C2M_Workplace closing,policy_slope_C2M_Workplace closing,policy_mean_H7_Vaccination policy,policy_start_H7_Vaccination policy,policy_end_H7_Vaccination policy,policy_slope_H7_Vaccination policy,growth_rate_mean,growth_rate_max
752,4,0.5071,-0.004,0.1697,0,1,0.3889,0.1905,-0.0042746607545656,0,0.2047,0.2,1.023,0.876,0.0047,148.2,-0.0284,28285.2,0.0756,-0.0384,498254.4,341580,373915,1.095,0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,40.898095238095244,41.57,40.74,-0.03664935064935058,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.044443644788670876,0.08707729530352895
753,5,0.5069,-0.0081,0.1699,0,1,0.3875,0.1733,-0.0045794442670758,0,0.2007,0.2,1.004,0.858,0.0007,inf,0.0332,-13809.2,-0.0437,-0.018,484954.2,351749,315694,0.897,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,40.85857142857143,41.57,40.74,-0.029103896103895723,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.03936051872051476,0.08707729530352895
754,6,0.4961,-0.0097,0.174,0,1,0.3862,0.1561,-0.004807681385324,0,0.2113,0.2,1.056,0.905,0.0113,61.6,-0.6033,-81074.2,-0.3135,-0.0027,520471.3,292699,258585,0.883,0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,40.81904761904762,41.57,40.74,-0.020480519480519772,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.03630661680250794,0.08707729530352895
755,0,0.4857,-0.0128,0.1808,0,1,0.3849,0.1389,-0.0050151756052743,0,0.21,0.2,1.05,0.902,0.01,69.2,-0.5189,-129002.5,-0.6481,0.0087,516263.2,289235,199050,0.688,0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,40.779523809523816,41.57,40.74,-0.010779220779220165,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.03564405003014696,0.08707729530352895
756,1,0.5093,-0.0178,0.1869,0,1,0.3721,0.1389,-0.0050545131929913,0,0.1874,0.2,0.937,0.809,-0.0126,55.2,0.3625,-130784.9,-0.9482,0.0034,481031.5,371075,137922,0.372,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,40.74,40.74,40.74,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.036111361512174124,0.09291807692245636
757,2,0.5013,-0.0189,0.1887,0,1,0.3593,0.1389,-0.0053017817093512,0,0.0982,0.1364,0.719,0.623,-0.0383,18.1,0.5454,2776.4,0.0122,-0.0074,498972.7,498972,227286,0.456,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,40.74,40.74,40.74,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.035958731514778214,0.09291807692245636
758,3,0.4918,-0.0184,0.1877,0,1,0.3465,0.1389,-0.0056036132373592,0,0.1165,0.1739,0.67,0.58,-0.0575,12.1,-0.1473,94296.2,0.3364,-0.0154,617047.0,617047,280282,0.454,0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,40.74,40.74,40.74,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.03460517053429082,0.09291807692245636
759,4,0.594,-0.0175,0.1957,0,1,0.3338,0.1389,-0.0056442890978476,0,0.1745,0.2,0.873,0.763,-0.0255,27.2,0.5456,30298.8,0.1159,-0.031,417227.6,411534,261359,0.635,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,40.74,40.74,40.74,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.03297683339258435,0.09291807692245636
760,5,0.5723,-0.0175,0.1957,0,1,0.3223,0.1389,-0.0058002639542487,0,0.1872,0.2,0.936,0.822,-0.0128,54.0,0.4431,-13462.6,-0.059,-0.0242,417227.6,333261,228291,0.685,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,40.74,40.74,40.74,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.03233047965024817,0.09291807692245636
761,6,0.5512,-0.0183,0.1991,0,1,0.3108,0.1389,-0.0059356525731341,0,0.1995,0.2,0.997,0.88,-0.0005,inf,-0.1131,-64791.6,-0.3517,-0.0133,417227.6,267280,184198,0.689,0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,40.74,40.74,40.74,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.03307603922929174,0.09291807692245636
762,0,0.533,-0.0206,0.2072,0,1,0.2994,0.1389,-0.0060708732683706,0,0.2014,0.2,1.007,0.892,0.0014,495.4,-0.2252,-101225.0,-0.7231,-0.0047,421313.6,248430,139994,0.564,0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,40.74,40.74,40.74,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.034541479104036855,0.09291807692245636
763,1,0.5343,-0.0279,0.2189,0,1,0.2879,0.1389,-0.0061366856096618,0,0.1627,0.2,0.814,0.722,-0.0373,18.6,0.7847,-75316.3,-0.7474,-0.0045,410353.7,392358,100769,0.257,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,40.74,40.74,40.74,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.035503452537334036,0.10319855946328864
764,2,0.5194,-0.0274,0.2177,0,1,0.2764,0.1389,-0.0063831411941215,0,0.1122,0.1713,0.655,0.584,-0.059,11.7,0.6543,30791.2,0.1752,-0.007,489900.1,489900,175729,0.359,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,40.74,40.74,40.74,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.03504532545119845,0.10319855946328864
765,3,0.5714,-0.0266,0.2226,0,1,0.265,0.1389,-0.0065149399295525,0,0.1343,0.1814,0.74,0.663,-0.0471,14.7,0.6703,45476.2,0.2268,-0.0198,415154.9,415154,200483,0.483,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,40.74,40.74,40.74,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.03317015337800142,0.10319855946328864
766,4,0.5412,-0.0251,0.215,0,1,0.2535,0.1389,-0.0066126192005495,0,0.1651,0.2,0.825,0.744,-0.0349,19.9,0.7796,15252.7,0.0862,-0.0217,355436.0,341497,176902,0.518,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,40.74,40.74,40.74,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.030740231009552883,0.10319855946328864
767,5,0.5151,-0.0257,0.2175,0,1,0.2421,0.1389,-0.0066947719869526,0,0.171,0.2,0.855,0.773,-0.029,23.9,0.6937,-19623.9,-0.1401,-0.0126,355436.0,299211,140079,0.468,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,40.60761904761905,40.74,37.96,-0.036103896103896506,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.9523809523809523,2.0,1.0,-0.012987012987012998,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.028936291000038288,0.10319855946328864
768,6,0.4874,-0.0262,0.2203,0,1,0.2306,0.1389,-0.006740734885439,0,0.1772,0.2,0.886,0.805,-0.0228,30.4,0.4993,-54983.7,-0.5386,-0.0021,355436.0,259089,102077,0.394,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,40.475238095238105,40.74,37.96,-0.06859740259740207,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.9047619047619047,2.0,1.0,-0.024675324675324684,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.028665189328879785,0.10319855946328864
769,0,0.4599,-0.0272,0.2249,0,1,0.2191,0.1389,-0.0067618068948527,0,0.1795,0.2,0.898,0.82,-0.0205,33.9,0.3934,-77963.6,-1.0821,0.0024,355436.0,235404,72045,0.306,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,40.34285714285715,40.74,37.96,-0.09748051948051897,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.8571428571428572,2.0,1.0,-0.035064935064935056,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.030073400439679966,0.10319855946328864
770,1,0.4626,-0.0325,0.2345,0,1,0.2077,0.1389,-0.0067534123942413,0,0.0563,0.1221,0.462,0.423,-0.0657,10.5,0.8843,-43948.9,-0.7963,-0.0015,373192.6,373192,55187,0.148,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,40.2104761904762,40.74,37.96,-0.12275324675324736,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.8095238095238095,2.0,1.0,-0.04415584415584414,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.03242912908486907,0.13452966164678368
771,2,0.4356,-0.0304,0.225,0,1,0.1962,0.1389,-0.006818265605311,0,0.25,0.1,2.5,2.302,0.15,4.6,-1123.3107,-5876844.9,-59.7683,-0.0099,864962.4,421932,98326,0.233,0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,40.07809523809525,40.74,37.96,-0.14441558441558525,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.7619047619047619,2.0,1.0,-0.051948051948051875,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.03466083476673813,0.13452966164678368
772,3,0.5365,-0.0337,0.2534,0,1,0.1847,0.1389,-0.0068018590709425,0,0.25,0.1,2.5,2.317,0.15,4.6,-1189.2227,-4976819.9,-43.3139,-0.0254,692515.7,337812,114900,0.34,0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,39.94571428571429,40.74,37.96,-0.16246753246753343,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.7142857142857142,2.0,1.0,-0.05844155844155843,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.03612651156766779,0.13452966164678368
773,4,0.5648,-0.035,0.2687,0,1,0.1733,0.1389,-0.0067999703855123,0,0.146,0.2,0.73,0.68,-0.054,12.8,0.8632,14586.7,0.1365,-0.0279,280691.4,280691,106827,0.381,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,39.81333333333334,40.74,37.96,-0.17690909090909088,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,2.0,1.0,-0.06363636363636357,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.036844261189368864,0.13452966164678368
774,5,0.5291,-0.0335,0.2607,0,1,0.1618,0.1389,-0.0068524885614627,0,0.1551,0.2,0.775,0.725,-0.0449,15.4,0.8138,-3075.3,-0.0341,-0.0198,252058.0,236082,90206,0.382,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,39.68095238095239,40.74,37.96,-0.1877402597402605,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.619047619047619,2.0,1.0,-0.06753246753246753,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.03708727448234236,0.13452966164678368
775,6,0.4954,-0.0321,0.2538,0,1,0.1504,0.1389,-0.0068346207241148,0,0.1667,0.2,0.833,0.782,-0.0333,20.8,0.6024,-22331.2,-0.306,-0.007,252058.0,190913,72981,0.382,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,39.548571428571435,40.74,37.96,-0.1949610389610394,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5714285714285714,2.0,1.0,-0.07012987012987011,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.03681013025031065,0.13452966164678368
776,0,0.465,-0.032,0.2531,0,1,0.1389,0.1389,-0.0067790949871395,0,0.1713,0.2,0.857,0.807,-0.0287,24.2,0.4734,-37552.5,-0.6874,0.0024,252058.0,167918,54626,0.325,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,39.416190476190486,40.74,37.96,-0.19857142857142895,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5238095238095237,2.0,1.0,-0.07142857142857144,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.0353091858054924,0.13452966164678368
777,1,0.4484,-0.0382,0.2684,0,1,0.1389,0.1389,-0.0067475211735793,0,0.0643,0.1418,0.453,0.428,-0.0775,8.9,0.9249,-17538.9,-0.4376,0.0058,273991.9,273991,40080,0.146,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,39.28380952380954,40.74,37.96,-0.19857142857142898,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4761904761904763,2.0,1.0,-0.0714285714285714,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.031452778356415675,0.13452966164678368
778,2,0.4152,-0.0343,0.2491,0,1,0.1389,0.1389,-0.0066934774103715,0,0.25,0.1,2.5,2.368,0.15,4.6,-1150.7664,-4474204.8,-67.7249,0.0025,595359.1,290419,66063,0.227,0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,39.15142857142858,40.74,37.96,-0.19496103896103908,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,2.0,1.0,-0.07012987012987008,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.024567124976041622,0.13452966164678368
779,3,0.4912,-0.0372,0.2774,0,1,0.1389,0.1389,-0.0066147148380936,0,0.0457,0.1204,0.38,0.361,-0.0747,9.3,0.8481,24664.6,0.3175,-0.007,237337.0,237337,77677,0.327,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,39.019047619047626,40.74,37.96,-0.18774025974025962,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.380952380952381,2.0,1.0,-0.06753246753246753,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.015294025406087772,0.13452966164678368
780,4,0.4857,-0.0364,0.2783,0,1,0.1389,0.1389,-0.0065117927224079,0,0.1069,0.1708,0.626,0.598,-0.0639,10.9,0.8961,13840.4,0.2016,-0.0075,199325.0,199324,68644,0.344,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,38.88666666666667,40.74,37.96,-0.1769090909090914,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.0,1.0,-0.06363636363636362,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.005519762197185343,0.13452966164678368
781,5,0.447,-0.0337,0.2634,0,1,0.1389,0.1389,-0.0063901233248705,0,0.148,0.2,0.74,0.709,-0.052,13.3,0.8261,-246.5,-0.0044,-0.0001,172712.5,162918,56285,0.345,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,38.75428571428572,40.74,37.96,-0.16246753246753234,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,2.0,1.0,-0.058441558441558406,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,-0.00258938813704614,0.13452966164678368
782,6,0.4115,-0.0319,0.2539,0,1,0.1389,0.1389,-0.0062409904243907,0,0.1566,0.2,0.783,0.752,-0.0434,16.0,0.6948,-14836.4,-0.3569,0.0099,172712.5,136807,41564,0.304,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,38.62190476190477,40.74,37.96,-0.14441558441558425,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2380952380952381,2.0,1.0,-0.05194805194805192,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,-0.0075866430286429835,0.13452966164678368
783,0,0.3798,-0.0311,0.2501,0,1,0.1389,0.1389,-0.0060905957248477,0,0.1553,0.2,0.777,0.748,-0.0447,15.5,0.7009,-22481.1,-0.7566,0.0136,171213.9,129677,29713,0.229,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,38.48952380952382,40.74,37.96,-0.12275324675324692,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1904761904761905,2.0,1.0,-0.044155844155844136,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,-0.00918432912963937,0.13452966164678368
784,1,0.3841,-0.0349,0.2544,0,1,0.1389,0.1389,-0.0059967243362441,0,0.0542,0.1552,0.349,0.337,-0.101,6.9,0.836,-5121.8,-0.2237,0.0106,212508.5,212508,22892,0.108,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,37.21095238095239,40.74,13.89,-0.41007792207792293,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,2.0,1.0,-0.0350649350649351,2.0,2.0,2.0,0.9523809523809523,1.0,0.0,-0.012987012987012964,3.8095238095238093,4.0,0.0,-0.051948051948051854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9047619047619047,2.0,0.0,-0.025974025974025927,5.0,5.0,5.0,0.0,-0.008022072976633397,0.13452966164678368
785,2,0.3746,-0.031,0.2327,0,1,0.1389,0.1389,-0.0057631910635574,0,0.0591,0.1593,0.371,0.359,-0.1002,6.9,0.6744,15917.5,0.3749,-0.0007,197941.1,197941,42454,0.214,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,35.93238095238096,40.74,13.89,-0.6625324675324673,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0952380952380953,2.0,1.0,-0.024675324675324694,2.0,2.0,2.0,0.9047619047619048,1.0,0.0,-0.02467532467532467,3.619047619047619,4.0,0.0,-0.09870129870129868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8095238095238095,2.0,0.0,-0.04935064935064934,5.0,5.0,5.0,0.0,-0.004963119573845712,0.14169464795322295
786,3,0.4533,-0.0329,0.2508,0,1,0.1389,0.1389,-0.0055367388283892,0,0.0668,0.1455,0.459,0.445,-0.0787,8.8,0.7265,18590.5,0.3683,-0.0155,154799.2,154799,50471,0.326,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,34.65380952380953,40.74,13.89,-0.8801168831168821,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0476190476190477,2.0,1.0,-0.012987012987013017,2.0,2.0,2.0,0.8571428571428571,1.0,0.0,-0.03506493506493505,3.4285714285714284,4.0,0.0,-0.1402597402597402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7142857142857142,2.0,0.0,-0.0701298701298701,5.0,5.0,5.0,0.0,-0.0005032819458404796,0.14169464795322295
