data_num,policy_mean_StringencyIndex_Average,policy_slope_StringencyIndex_Average,policy_start_StringencyIndex_Average,policy_end_StringencyIndex_Average,policy_mean_H7_Vaccination policy,policy_slope_H7_Vaccination policy,policy_start_H7_Vaccination policy,policy_end_H7_Vaccination policy,policy_mean_H1_Public information campaigns,policy_start_H1_Public information campaigns,policy_end_H1_Public information campaigns,policy_mean_C4M_Restrictions on gatherings,policy_slope_C4M_Restrictions on gatherings,policy_start_C4M_Restrictions on gatherings,policy_end_C4M_Restrictions on gatherings,policy_mean_C2M_Workplace closing,policy_slope_C2M_Workplace closing,policy_start_C2M_Workplace closing,policy_end_C2M_Workplace closing,policy_mean_C1M_School closing,policy_slope_C1M_School closing,policy_start_C1M_School closing,policy_end_C1M_School closing,policy_mean_C3M_Cancel public events,policy_slope_C3M_Cancel public events,policy_start_C3M_Cancel public events,policy_end_C3M_Cancel public events,policy_mean_E1_Income support,policy_slope_E1_Income support,policy_start_E1_Income support,policy_end_E1_Income support,policy_mean_C8EV_International travel controls,policy_slope_C8EV_International travel controls,policy_start_C8EV_International travel controls,policy_end_C8EV_International travel controls,growth_rate_mean,growth_rate_max
489,50.0,0.0,50.0,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.06780299744583013,0.1376053759110801
490,50.0,0.0,50.0,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.06608968907175841,0.1376053759110801
491,50.0,0.0,50.0,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.06349550599745114,0.1376053759110801
492,50.0,0.0,50.0,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.06075887689670271,0.1376053759110801
493,49.360476190476184,-0.17441558441558425,50.0,36.57,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.05843495774676131,0.1376053759110801
494,48.72095238095238,-0.33138961038961035,50.0,36.57,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.05674275576821398,0.1376053759110801
495,48.08142857142858,-0.47092207792207785,50.0,36.57,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.055591411723855726,0.1376053759110801
496,47.44190476190477,-0.5930129870129861,50.0,36.57,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.05472501428582749,0.1376053759110801
497,46.802380952380965,-0.6976623376623374,50.0,36.57,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.05389527665819605,0.1376053759110801
498,46.16285714285715,-0.7848701298701289,50.0,36.57,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.05293338215096961,0.1376053759110801
499,45.52333333333335,-0.8546363636363636,50.0,36.57,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.05172680360776466,0.1376053759110801
500,44.88380952380954,-0.9069610389610391,50.0,36.57,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.050205967232209034,0.1376053759110801
501,44.24428571428572,-0.941844155844156,50.0,36.57,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.048306571809025506,0.1376053759110801
502,43.604761904761915,-0.9592857142857133,50.0,36.57,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.04586922054762694,0.1376053759110801
503,42.96523809523811,-0.9592857142857146,50.0,36.57,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.04264043267737943,0.1376053759110801
504,42.744761904761916,-0.8275584415584406,50.0,45.37,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0476190476190477,0.012987012987012997,1.0,2.0,1.0476190476190477,0.012987012987012997,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.038492313931954326,0.1376053759110801
505,42.52428571428572,-0.6898181818181818,50.0,45.37,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0952380952380953,0.024675324675324677,1.0,2.0,1.0952380952380953,0.024675324675324677,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.03366308540345225,0.12723019606293046
506,42.30380952380953,-0.5460649350649345,50.0,45.37,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.1428571428571428,0.03506493506493506,1.0,2.0,1.1428571428571428,0.03506493506493506,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.028730170610317324,0.08990831690946403
507,42.25952380952381,-0.34824675324675264,50.0,49.07,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.2380952380952381,0.05714285714285716,1.0,3.0,1.1904761904761905,0.04415584415584417,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.024319818171229007,0.05659223976664783
508,42.2152380952381,-0.1492207792207789,50.0,49.07,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.3333333333333333,0.07662337662337662,1.0,3.0,1.2380952380952381,0.051948051948051945,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.02083730593779687,0.05659223976664783
509,42.170952380952386,0.05101298701298687,50.0,49.07,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.4285714285714286,0.0935064935064935,1.0,3.0,1.2857142857142858,0.05844155844155843,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.018412263321508027,0.05659223976664783
510,42.12666666666668,0.2524545454545461,50.0,49.07,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.5238095238095237,0.10779220779220779,1.0,3.0,1.3333333333333333,0.06363636363636363,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.016997307578119895,0.05659223976664783
511,42.08238095238096,0.4551038961038962,50.0,49.07,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.619047619047619,0.11948051948051948,1.0,3.0,1.380952380952381,0.06753246753246753,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.016479276316451033,0.05659223976664783
512,42.03809523809525,0.658961038961039,50.0,49.07,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.7142857142857142,0.1285714285714286,1.0,3.0,1.4285714285714286,0.07012987012987014,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.016719672385188938,0.06164055721014381
513,41.99380952380953,0.8640259740259748,36.57,49.07,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.8095238095238095,0.13506493506493508,1.0,3.0,1.4761904761904763,0.07142857142857144,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.01752372305240602,0.06393902847071499
514,42.58904761904763,0.8784415584415586,36.57,49.07,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.9047619047619047,0.13896103896103895,1.0,3.0,1.5238095238095237,0.07142857142857145,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.01860831426353314,0.06393902847071499
515,43.18428571428573,0.8766233766233765,36.57,49.07,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,2.0,0.14025974025974022,1.0,3.0,1.5714285714285714,0.07012987012987013,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.01965368600720763,0.06393902847071499
516,43.77952380952382,0.8585714285714285,36.57,49.07,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,2.0952380952380953,0.13896103896103898,1.0,3.0,1.619047619047619,0.06753246753246753,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.020425243995621675,0.06393902847071499
517,44.37476190476192,0.8242857142857142,36.57,49.07,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,2.1904761904761907,0.13506493506493505,1.0,3.0,1.6666666666666667,0.06363636363636363,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.020851899814553414,0.06393902847071499
518,44.97000000000001,0.7737662337662341,36.57,49.07,3.0476190476190474,0.012987012987013059,3.0,4.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,2.2857142857142856,0.1285714285714286,1.0,3.0,1.7142857142857142,0.05844155844155845,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.02099620171936463,0.06393902847071499
519,45.56523809523811,0.7070129870129873,36.57,49.07,3.0952380952380953,0.0246753246753247,3.0,4.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,2.380952380952381,0.1194805194805195,1.0,3.0,1.7619047619047619,0.05194805194805195,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.020979642482766132,0.06393902847071499
520,46.1604761904762,0.6240259740259742,36.57,49.07,3.142857142857143,0.03506493506493509,3.0,4.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,2.4761904761904763,0.10779220779220781,1.0,3.0,1.8095238095238095,0.044155844155844164,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.020909073540264084,0.06393902847071499
521,46.7557142857143,0.5248051948051944,36.57,49.07,3.1904761904761907,0.04415584415584413,3.0,4.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,2.5714285714285716,0.09350649350649352,1.0,3.0,1.8571428571428572,0.03506493506493507,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.02078492055676131,0.06393902847071499
522,47.35095238095239,0.40935064935064946,36.57,49.07,3.238095238095238,0.05194805194805193,3.0,4.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,2.6666666666666665,0.07662337662337662,1.0,3.0,1.9047619047619047,0.024675324675324677,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.020460066494819337,0.06393902847071499
523,47.94619047619049,0.27766233766233805,36.57,49.07,3.2857142857142856,0.05844155844155845,3.0,4.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,2.761904761904762,0.05714285714285715,1.0,3.0,1.9523809523809523,0.012987012987012962,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.019794693379389612,0.06393902847071499
524,48.54142857142858,0.12974025974025974,45.37,49.07,3.3333333333333335,0.06363636363636364,3.0,4.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,2.857142857142857,0.03506493506493508,2.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.018931021550657883,0.06393902847071499
525,48.71761904761906,0.09129870129870223,45.37,49.07,3.380952380952381,0.06753246753246753,3.0,4.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,2.9047619047619047,0.024675324675324656,2.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.01833941185675304,0.06393902847071499
526,48.89380952380954,0.04805194805194871,45.37,49.07,3.4285714285714284,0.07012987012987015,3.0,4.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,2.9523809523809526,0.012987012987012988,2.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.018443807867310928,0.06393902847071499
527,49.070000000000014,1.1571649961335927e-15,49.07,49.07,3.4761904761904763,0.07142857142857147,3.0,4.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.019190124863661003,0.06393902847071499
528,49.070000000000014,1.1571649961335927e-15,49.07,49.07,3.5238095238095237,0.07142857142857144,3.0,4.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.020099997765978813,0.06393902847071499
529,49.158571428571435,0.02415584415584461,49.07,50.93,3.5714285714285716,0.07012987012987013,3.0,4.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0476190476190477,0.012987012987012997,1.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.020748519275182828,0.06393902847071499
530,49.24714285714286,0.045896103896103754,49.07,50.93,3.619047619047619,0.06753246753246761,3.0,4.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0952380952380953,0.024675324675324677,1.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.021043504361918385,0.06393902847071499
531,49.33571428571428,0.06522077922077943,49.07,50.93,3.6666666666666665,0.06363636363636362,3.0,4.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.1428571428571428,0.03506493506493506,1.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.021029265714648814,0.06393902847071499
532,49.42428571428571,0.08212987012986946,49.07,50.93,3.761904761904762,0.07142857142857137,3.0,5.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.1904761904761905,0.04415584415584417,1.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.020609702536538505,0.06393902847071499
533,49.51285714285713,0.09662337662337718,49.07,50.93,3.857142857142857,0.07662337662337661,3.0,5.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.2380952380952381,0.051948051948051945,1.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.01960238573150954,0.06393902847071499
534,49.60142857142856,0.10870129870129937,49.07,50.93,3.9523809523809526,0.07922077922077923,3.0,5.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.2857142857142858,0.05844155844155843,1.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.017999323768496306,0.052414993389619184
535,49.68999999999999,0.11836363636363746,49.07,50.93,4.0476190476190474,0.07922077922077922,3.0,5.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.3333333333333333,0.06363636363636363,1.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.01606093732611724,0.052414993389619184
536,49.778571428571425,0.12561038961038948,49.07,50.93,4.142857142857143,0.07662337662337664,3.0,5.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.380952380952381,0.06753246753246753,1.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.014154809691387646,0.052414993389619184
537,49.867142857142845,0.13044155844155872,49.07,50.93,4.238095238095238,0.07142857142857144,3.0,5.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.4285714285714286,0.07012987012987014,1.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.012556795325007324,0.052414993389619184
538,49.95571428571427,0.1328571428571436,49.07,50.93,4.333333333333333,0.06363636363636363,4.0,5.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.4761904761904763,0.07142857142857144,1.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.011377696372870132,0.052414993389619184
539,50.04428571428571,0.1328571428571435,49.07,50.93,4.380952380952381,0.06753246753246751,4.0,5.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.5238095238095237,0.07142857142857145,1.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.010592999591379005,0.052414993389619184
540,50.132857142857134,0.13044155844155875,49.07,50.93,4.428571428571429,0.07012987012987013,4.0,5.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.5714285714285714,0.07012987012987013,1.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.010094793219752438,0.04195265958546126
541,50.22142857142857,0.12561038961039092,49.07,50.93,4.476190476190476,0.07142857142857144,4.0,5.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.619047619047619,0.06753246753246753,1.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.009773214231515967,0.04195265958546126
542,50.30999999999999,0.11836363636363599,49.07,50.93,4.523809523809524,0.07142857142857144,4.0,5.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.6666666666666667,0.06363636363636363,1.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.009650432452161371,0.04195265958546126
543,50.39857142857142,0.1087012987012991,49.07,50.93,4.571428571428571,0.07012987012987017,4.0,5.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.7142857142857142,0.05844155844155845,1.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.009943428191953815,0.04195265958546126
544,50.48714285714285,0.09662337662337686,49.07,50.93,4.619047619047619,0.06753246753246751,4.0,5.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.7619047619047619,0.05194805194805195,1.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.010870836579685258,0.04195265958546126
545,50.575714285714284,0.08212987012987025,49.07,50.93,4.666666666666667,0.06363636363636362,4.0,5.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.8095238095238095,0.044155844155844164,1.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.012292545196913291,0.04195265958546126
546,50.601428571428556,0.04807792207792325,49.07,49.61,4.714285714285714,0.05844155844155849,4.0,5.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.8571428571428572,0.03506493506493507,1.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.013617043276698583,0.04203671431943366
547,50.62428571428571,0.012545454545454662,49.07,49.55,4.761904761904762,0.05194805194805186,4.0,5.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.9047619047619047,0.024675324675324677,1.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.01424976882211064,0.05167112948790542
548,50.6447619047619,-0.024259740259740332,49.07,49.5,4.809523809523809,0.04415584415584416,4.0,5.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.9523809523809523,0.012987012987012962,1.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.014147982302639635,0.05167112948790542
549,50.662857142857135,-0.06227272727272681,50.93,49.45,4.857142857142857,0.035064935064935014,4.0,5.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.013790415201390698,0.05167112948790542
550,50.58952380952381,-0.07498701298701306,50.93,49.39,4.904761904761905,0.024675324675324607,4.0,5.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.013612911851123283,0.05167112948790542
551,50.51523809523809,-0.08596103896103802,50.93,49.37,4.9523809523809526,0.01298701298701307,4.0,5.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.013649552268511183,0.05167112948790542
552,50.44047619047619,-0.09503896103896052,50.93,49.36,5.0,0.0,5.0,5.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.013743261051168652,0.05167112948790542
553,50.36285714285715,-0.10285714285714222,50.93,49.3,5.0,0.0,5.0,5.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.013910119000342603,0.05167112948790542
554,50.28238095238095,-0.1093376623376621,50.93,49.24,5.0,0.0,5.0,5.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.014365517506912694,0.05167112948790542
555,50.19952380952381,-0.11427272727272716,50.93,49.19,5.0,0.0,5.0,5.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.015238816166882507,0.05167112948790542
556,50.11380952380953,-0.11772727272727382,50.93,49.13,5.0,0.0,5.0,5.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.016338879953733516,0.05167112948790542
557,50.0247619047619,-0.11975324675324678,50.93,49.06,5.0,0.0,5.0,5.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.017198225143512512,0.05167112948790542
558,49.93428571428572,-0.11974025974025942,50.93,49.03,5.0,0.0,5.0,5.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0173566651614027,0.05167112948790542
559,49.843809523809526,-0.11725974025974029,50.93,49.03,5.0,0.0,5.0,5.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.01676359200617052,0.05167112948790542
560,49.57333333333333,-0.16140259740259683,50.93,45.25,5.0,0.0,5.0,5.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,2.9523809523809526,-0.012987012987012986,3.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.016130066856158903,0.05167112948790542
561,49.30095238095238,-0.1986883116883113,50.93,45.21,5.0,0.0,5.0,5.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,2.9047619047619047,-0.02467532467532468,3.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.016813343172841614,0.05630146223579826
